Sex,MouseID,Day,Hour,AvgActivity
Female,f8,112,22,4.766666666666667
Female,f8,112,23,31.333333333333332
Female,f9,113,0,31.35
Female,f9,113,1,70.5
Female,f9,113,2,68.33333333333333
Female,f9,113,3,58.016666666666666
Female,f9,113,4,71.35063168716404
Female,f9,113,5,23.05
Female,f9,113,6,8.566666666666666
Female,f9,113,7,54.28333333333333
Female,f9,113,8,0.8833333333333333
Female,f9,113,9,33.56666666666667
Female,f9,113,10,6.0
Female,f9,113,11,21.166666666666668
Female,f9,113,12,1.75
Female,f9,113,13,10.016666666666667
Female,f9,113,14,8.866666666666667
Female,f9,113,15,2.716666666666667
Female,f9,113,16,3.2666666666666666
Female,f9,113,17,1.3
Female,f9,113,18,24.316666666666666
Female,f9,113,19,2.1166666666666667
Female,f9,113,20,52.333333333333336
Female,f9,113,21,38.483333333333334
Female,f9,113,22,68.73333333333333
Female,f9,113,23,63.71666666666667
Female,f9,114,0,27.0
Female,f9,114,1,74.66666666666667
Female,f9,114,2,64.21666666666667
Female,f9,114,3,67.43333333333334
Female,f9,114,4,67.9
Female,f9,114,5,59.7
Female,f9,114,6,5.433333333333334
Female,f9,114,7,50.36666666666667
Female,f9,114,8,40.8
Female,f9,114,9,23.716666666666665
Female,f9,114,10,31.15
Female,f9,114,11,13.783333333333333
Female,f9,114,12,18.166666666666668
Female,f9,114,13,16.133333333333333
Female,f9,114,14,12.0
Female,f9,114,15,8.683333333333334
Female,f9,114,16,0.6
Female,f9,114,17,2.95
Female,f9,114,18,18.783333333333335
Female,f9,114,19,3.7333333333333334
Female,f9,114,20,25.766666666666666
Female,f9,114,21,7.5
Female,f9,114,22,30.516666666666666
Female,f9,114,23,44.06666666666667
Female,f9,115,0,40.53333333333333
Female,f9,115,1,71.38333333333334
Female,f9,115,2,58.9
Female,f9,115,3,53.20063168716404
Female,f9,115,4,8.483333333333333
Female,f9,115,5,41.85
Female,f9,115,6,38.05
Female,f9,115,7,4.45
Female,f9,115,8,29.833333333333332
Female,f9,115,9,1.6833333333333333
Female,f9,115,10,25.75
Female,f9,115,11,4.016666666666667
Female,f9,115,12,26.966666666666665
Female,f9,115,13,33.63333333333333
Female,f9,115,14,2.9833333333333334
Female,f9,115,15,19.9
Female,f9,115,16,1.85
Female,f9,115,17,2.3833333333333333
Female,f9,115,18,12.083333333333334
Female,f9,115,19,3.4833333333333334
Female,f9,115,20,20.15
Female,f9,115,21,2.6666666666666665
Female,f9,115,22,50.31666666666667
Female,f9,115,23,55.016666666666666
Female,f9,116,0,28.566666666666666
Female,f9,116,1,67.1
Female,f9,116,2,70.8
Female,f9,116,3,60.416666666666664
Female,f9,116,4,35.3
Female,f9,116,5,3.85
Female,f9,116,6,49.68333333333333
Female,f9,116,7,14.2
Female,f9,116,8,2.85
Female,f9,116,9,34.75
Female,f9,116,10,3.566666666666667
Female,f9,116,11,1.8
Female,f9,116,12,5.716666666666667
Female,f9,116,13,46.55
Female,f9,116,14,25.433333333333334
Female,f9,116,15,2.783333333333333
Female,f9,116,16,4.133333333333334
Female,f9,116,17,2.1
Female,f9,116,18,1.85
Female,f9,116,19,22.416666666666668
Female,f9,116,20,1.5833333333333333
Female,f9,116,21,30.916666666666668
Female,f9,116,22,19.333333333333332
Female,f9,116,23,47.28333333333333
Female,f9,117,0,58.05
Female,f9,117,1,63.166666666666664
Female,f9,117,2,66.1
Female,f9,117,3,65.56666666666666
Female,f9,117,4,69.80063168716404
Female,f9,117,5,53.36666666666667
Female,f9,117,6,49.483333333333334
Female,f9,117,7,1.8166666666666667
Female,f9,117,8,35.1
Female,f9,117,9,23.85
Female,f9,117,10,22.983333333333334
Female,f9,117,11,3.95
Female,f9,117,12,5.85
Female,f9,117,13,39.28333333333333
Female,f9,117,14,2.2666666666666666
Female,f9,117,15,1.4333333333333333
Female,f9,117,16,2.5166666666666666
Female,f9,117,17,3.7666666666666666
Female,f9,117,18,34.28333333333333
Female,f9,117,19,3.25
Female,f9,117,20,7.4
Female,f9,117,21,22.516666666666666
Female,f9,117,22,26.716666666666665
Female,f9,117,23,51.0
Female,f9,118,0,30.516666666666666
Female,f9,118,1,60.78333333333333
Female,f9,118,2,69.08333333333333
Female,f9,118,3,55.983333333333334
Female,f9,118,4,70.2012633743281
Female,f9,118,5,69.76666666666667
Female,f9,118,6,80.05063168716404
Female,f9,118,7,80.60063168716404
Female,f9,118,8,45.63333333333333
Female,f9,118,9,43.68333333333333
Female,f9,118,10,36.06666666666667
Female,f9,118,11,17.283333333333335
Female,f9,118,12,13.583333333333334
Female,f9,118,13,1.5666666666666667
Female,f9,118,14,8.1
Female,f9,118,15,23.333333333333332
Female,f9,118,16,2.716666666666667
Female,f9,118,17,4.083333333333333
Female,f9,118,18,50.28333333333333
Female,f9,118,19,64.61666666666666
Female,f9,118,20,7.4
Female,f9,118,21,6.816666666666666
Female,f9,118,22,55.21666666666667
Female,f9,118,23,48.55
Female,f9,119,0,42.65
Female,f9,119,1,72.46666666666667
Female,f9,119,2,58.75
Female,f9,119,3,62.03333333333333
Female,f9,119,4,61.93333333333333
Female,f9,119,5,10.833333333333334
Female,f9,119,6,12.216666666666667
Female,f9,119,7,58.583333333333336
Female,f9,119,8,17.65
Female,f9,119,9,3.0166666666666666
Female,f9,119,10,33.78333333333333
Female,f9,119,11,1.6833333333333333
Female,f9,119,12,4.8
Female,f9,119,13,2.8666666666666667
Female,f9,119,14,40.650631687164044
Female,f9,119,15,1.7833333333333334
Female,f9,119,16,1.65
Female,f9,119,17,3.1666666666666665
Female,f9,119,18,18.8
Female,f9,119,19,6.533333333333333
Female,f9,119,20,4.216666666666667
Female,f9,119,21,24.483965020497376
Female,f9,119,22,19.783333333333335
Female,f9,119,23,17.116666666666667
Female,f9,120,0,48.03333333333333
Female,f9,120,1,78.31729835383071
Female,f9,120,2,67.81666666666666
Female,f9,120,3,64.55
Female,f9,120,4,66.53333333333333
Female,f9,120,5,68.3
Female,f9,120,6,71.8
Female,f9,120,7,14.366666666666667
Female,f9,120,8,3.8666666666666667
Female,f9,120,9,47.266666666666666
Female,f9,120,10,11.616666666666667
Female,f9,120,11,12.55
Female,f9,120,12,2.5
Female,f9,120,13,45.86666666666667
Female,f9,120,14,4.55
Female,f9,120,15,2.0833333333333335
Female,f9,120,16,0.36666666666666664
Female,f9,120,17,20.016666666666666
Female,f9,120,18,2.25
Female,f9,120,19,2.35
Female,f9,120,20,37.25
Female,f9,120,21,1.0333333333333334
Female,f9,120,22,21.216666666666665
Female,f9,120,23,60.5
Female,f9,121,0,64.71666666666667
Female,f9,121,1,72.35063168716404
Female,f9,121,2,78.06729835383071
Female,f9,121,3,70.23333333333333
Female,f9,121,4,58.96666666666667
Female,f9,121,5,9.35
Female,f9,121,6,35.25
Female,f9,121,7,38.2
Female,f9,121,8,2.3333333333333335
Female,f9,121,9,50.7
Female,f9,121,10,7.566666666666666
Female,f9,121,11,23.983333333333334
Female,f9,121,12,2.1166666666666667
Female,f9,121,13,31.15
Female,f9,121,14,8.833333333333334
Female,f9,121,15,9.0
Female,f9,121,16,1.5666666666666667
Female,f9,121,17,0.6666666666666666
Female,f9,121,18,10.966666666666667
Female,f9,121,19,2.066666666666667
Female,f9,121,20,29.283965020497376
Female,f9,121,21,2.033333333333333
Female,f9,121,22,45.38333333333333
Female,f9,121,23,11.566666666666666
Female,f9,122,0,48.31666666666667
Female,f9,122,1,78.06729835383071
Female,f9,122,2,77.26729835383071
Female,f9,122,3,65.98333333333333
Female,f9,122,4,77.46666666666667
Female,f9,122,5,79.28396502049738
Female,f9,122,6,83.18333333333334
Female,f9,122,7,52.56666666666667
Female,f9,122,8,50.0
Female,f9,122,9,18.333333333333332
Female,f9,122,10,24.4
Female,f9,122,11,11.15
Female,f9,122,12,2.5
Female,f9,122,13,28.466666666666665
Female,f9,122,14,3.033333333333333
Female,f9,122,15,15.716666666666667
Female,f9,122,16,2.066666666666667
Female,f9,122,17,3.0166666666666666
Female,f9,122,18,10.916666666666666
Female,f9,122,19,1.8
Female,f9,122,20,17.416666666666668
Female,f9,122,21,19.516666666666666
Female,f9,122,22,5.833333333333333
Female,f9,122,23,56.95
Female,f9,123,0,59.083333333333336
Female,f9,123,1,68.01729835383071
Female,f9,123,2,67.0
Female,f9,123,3,63.81666666666667
Female,f9,123,4,25.566666666666666
Female,f9,123,5,7.85
Female,f9,123,6,62.86666666666667
Female,f9,123,7,40.9
Female,f9,123,8,3.6666666666666665
Female,f9,123,9,33.583333333333336
Female,f9,123,10,3.75
Female,f9,123,11,26.916666666666668
Female,f9,123,12,4.85
Female,f9,123,13,0.45
Female,f9,123,14,33.25
Female,f9,123,15,16.616666666666667
Female,f9,123,16,1.55
Female,f9,123,17,4.133333333333334
Female,f9,123,18,3.3666666666666667
Female,f9,123,19,17.133333333333333
Female,f9,123,20,2.2333333333333334
Female,f9,123,21,26.433333333333334
Female,f9,123,22,18.233333333333334
Female,f9,123,23,38.8
Female,f9,124,0,58.96666666666667
Female,f9,124,1,67.61666666666666
Female,f9,124,2,71.38333333333334
Female,f9,124,3,55.166666666666664
Female,f9,124,4,68.63333333333334
Female,f9,124,5,9.033333333333333
Female,f9,124,6,26.6
Female,f9,124,7,60.983333333333334
Female,f9,124,8,19.933333333333334
Female,f9,124,9,7.266666666666667
Female,f9,124,10,20.433333333333334
Female,f9,124,11,10.016666666666667
Female,f9,124,12,61.0
Female,f9,124,13,7.016666666666667
Female,f9,124,14,2.25
Female,f9,124,15,39.0
Female,f9,124,16,4.35
Female,f9,124,17,2.466666666666667
Female,f9,124,18,2.1
Female,f9,124,19,18.983333333333334
Female,f9,124,20,1.4333333333333333
Female,f9,124,21,17.65
Female,f9,124,22,21.983333333333334
Female,f9,124,23,37.21666666666667
Female,f9,125,0,60.55
Female,f9,125,1,68.4
Female,f9,125,2,58.4
Female,f9,125,3,69.60063168716404
Female,f9,125,4,66.9
Female,f9,125,5,62.53333333333333
Female,f9,125,6,17.333333333333332
Female,f9,125,7,12.116666666666667
Female,f9,125,8,49.666666666666664
Female,f9,125,9,1.7166666666666666
Female,f9,125,10,33.1
Female,f9,125,11,2.9
Female,f9,125,12,3.8333333333333335
Female,f9,125,13,31.583333333333332
Female,f9,125,14,1.6333333333333333
Female,f9,125,15,34.93333333333333
Female,f9,125,16,1.9333333333333333
Female,f9,125,17,32.13333333333333
Female,f9,125,18,54.06666666666667
Female,f9,125,19,58.38333333333333
Female,f9,125,20,41.61666666666667
Female,f9,125,21,0.95
Female,f9,125,22,43.96666666666667
Female,f9,125,23,10.833333333333334
Female,f9,126,0,55.916666666666664
Female,f9,126,1,57.38333333333333
Female,f9,126,2,44.13333333333333
Female,f9,126,3,56.4
Female,f9,126,4,55.5
Female,f9,126,5,47.3
Female,f9,126,6,43.71666666666667
Female,f9,126,7,52.03333333333333
Female,f9,126,8,28.216666666666665
Female,f9,126,9,20.3
Female,f9,126,10,42.833333333333336
Female,f9,126,11,34.35
Female,f9,126,12,11.15
Female,f9,126,13,28.216666666666665
Female,f9,126,14,28.583333333333332
Female,f9,126,15,2.3833333333333333
Female,f9,126,16,3.35
Female,f9,126,17,5.65
Female,f9,126,18,13.516666666666667
Female,f9,126,19,6.75
Female,f9,126,20,6.15
Female,f9,126,21,11.933333333333334
Female,f9,126,22,19.816666666666666
Female,f9,126,23,12.3
Male,m1,1,0,22.366666666666667
Male,m1,1,1,43.06666666666667
Male,m1,1,2,51.1
Male,m1,1,3,47.983333333333334
Male,m1,1,4,40.766666666666666
Male,m1,1,5,18.933333333333334
Male,m1,1,6,42.45
Male,m1,1,7,48.333333333333336
Male,m1,1,8,30.616666666666667
Male,m1,1,9,5.833333333333333
Male,m1,1,10,22.5
Male,m1,1,11,5.266666666666667
Male,m1,1,12,19.05
Male,m1,1,13,1.4333333333333333
Male,m1,1,14,23.283333333333335
Male,m1,1,15,4.783333333333333
Male,m1,1,16,5.633333333333334
Male,m1,1,17,1.7666666666666666
Male,m1,1,18,20.083333333333332
Male,m1,1,19,15.516666666666667
Male,m1,1,20,41.483333333333334
Male,m1,1,21,0.7833333333333333
Male,m1,1,22,17.766666666666666
Male,m1,1,23,12.633333333333333
Male,m1,2,0,18.683333333333334
Male,m1,2,1,54.96666666666667
Male,m1,2,2,60.1
Male,m1,2,3,44.85
Male,m1,2,4,51.78333333333333
Male,m1,2,5,33.55
Male,m1,2,6,51.416666666666664
Male,m1,2,7,43.45
Male,m1,2,8,22.533333333333335
Male,m1,2,9,20.2
Male,m1,2,10,10.316666666666666
Male,m1,2,11,15.266666666666667
Male,m1,2,12,1.3
Male,m1,2,13,12.066666666666666
Male,m1,2,14,1.1166666666666667
Male,m1,2,15,13.833333333333334
Male,m1,2,16,5.6
Male,m1,2,17,5.133333333333334
Male,m1,2,18,2.3333333333333335
Male,m1,2,19,19.816666666666666
Male,m1,2,20,0.7166666666666667
Male,m1,2,21,11.783333333333333
Male,m1,2,22,7.05
Male,m1,2,23,6.066666666666666
Male,m1,3,0,32.9
Male,m1,3,1,44.083333333333336
Male,m1,3,2,53.56666666666667
Male,m1,3,3,54.13333333333333
Male,m1,3,4,53.0
Male,m1,3,5,46.13333333333333
Male,m1,3,6,53.333333333333336
Male,m1,3,7,52.86666666666667
Male,m1,3,8,19.55
Male,m1,3,9,26.883333333333333
Male,m1,3,10,8.966666666666667
Male,m1,3,11,26.75
Male,m1,3,12,4.216666666666667
Male,m1,3,13,11.783333333333333
Male,m1,3,14,14.533333333333333
Male,m1,3,15,6.433333333333334
Male,m1,3,16,15.216666666666667
Male,m1,3,17,5.4
Male,m1,3,18,0.4666666666666667
Male,m1,3,19,15.516666666666667
Male,m1,3,20,1.7666666666666666
Male,m1,3,21,19.3
Male,m1,3,22,0.2
Male,m1,3,23,12.366666666666667
Male,m1,4,0,15.933333333333334
Male,m1,4,1,49.733333333333334
Male,m1,4,2,56.03333333333333
Male,m1,4,3,60.61666666666667
Male,m1,4,4,45.53333333333333
Male,m1,4,5,51.95
Male,m1,4,6,47.36666666666667
Male,m1,4,7,54.53333333333333
Male,m1,4,8,18.316666666666666
Male,m1,4,9,39.36666666666667
Male,m1,4,10,17.8
Male,m1,4,11,1.8333333333333333
Male,m1,4,12,17.25
Male,m1,4,13,1.9666666666666666
Male,m1,4,14,10.65
Male,m1,4,15,4.066666666666666
Male,m1,4,16,1.9833333333333334
Male,m1,4,17,16.3
Male,m1,4,18,0.43333333333333335
Male,m1,4,19,10.1
Male,m1,4,20,1.6166666666666667
Male,m1,4,21,9.783333333333333
Male,m1,4,22,3.783333333333333
Male,m1,4,23,13.7
Male,m1,5,0,15.983333333333333
Male,m1,5,1,40.45
Male,m1,5,2,28.333333333333332
Male,m1,5,3,51.416666666666664
Male,m1,5,4,38.233333333333334
Male,m1,5,5,41.68333333333333
Male,m1,5,6,40.516666666666666
Male,m1,5,7,40.483333333333334
Male,m1,5,8,39.15
Male,m1,5,9,41.4
Male,m1,5,10,17.883333333333333
Male,m1,5,11,1.1166666666666667
Male,m1,5,12,25.3
Male,m1,5,13,18.95
Male,m1,5,14,6.166666666666667
Male,m1,5,15,10.166666666666666
Male,m1,5,16,10.55
Male,m1,5,17,0.7666666666666667
Male,m1,5,18,6.55
Male,m1,5,19,5.5
Male,m1,5,20,2.933333333333333
Male,m1,5,21,17.75
Male,m1,5,22,4.533333333333333
Male,m1,5,23,10.366666666666667
Male,m1,6,0,10.633333333333333
Male,m1,6,1,46.56666666666667
Male,m1,6,2,49.916666666666664
Male,m1,6,3,49.0
Male,m1,6,4,35.36666666666667
Male,m1,6,5,39.583333333333336
Male,m1,6,6,44.8
Male,m1,6,7,29.433333333333334
Male,m1,6,8,31.183333333333334
Male,m1,6,9,52.78333333333333
Male,m1,6,10,28.6
Male,m1,6,11,18.716666666666665
Male,m1,6,12,8.883333333333333
Male,m1,6,13,5.45
Male,m1,6,14,13.166666666666666
Male,m1,6,15,0.5333333333333333
Male,m1,6,16,11.45
Male,m1,6,17,5.833333333333333
Male,m1,6,18,11.5
Male,m1,6,19,1.3
Male,m1,6,20,15.816666666666666
Male,m1,6,21,2.6
Male,m1,6,22,18.183333333333334
Male,m1,6,23,17.566666666666666
Male,m1,7,0,27.8
Male,m1,7,1,41.233333333333334
Male,m1,7,2,46.916666666666664
Male,m1,7,3,54.53333333333333
Male,m1,7,4,52.266666666666666
Male,m1,7,5,34.78333333333333
Male,m1,7,6,56.1
Male,m1,7,7,42.583333333333336
Male,m1,7,8,26.133333333333333
Male,m1,7,9,36.6
Male,m1,7,10,32.5
Male,m1,7,11,22.233333333333334
Male,m1,7,12,4.133333333333334
Male,m1,7,13,17.433333333333334
Male,m1,7,14,0.48333333333333334
Male,m1,7,15,17.966666666666665
Male,m1,7,16,1.9
Male,m1,7,17,1.4333333333333333
Male,m1,7,18,24.883333333333333
Male,m1,7,19,2.9833333333333334
Male,m1,7,20,19.516666666666666
Male,m1,7,21,2.033333333333333
Male,m1,7,22,16.333333333333332
Male,m1,7,23,6.3
Male,m1,8,0,12.133333333333333
Male,m1,8,1,42.9
Male,m1,8,2,43.31666666666667
Male,m1,8,3,41.93333333333333
Male,m1,8,4,34.3
Male,m1,8,5,26.95
Male,m1,8,6,37.96666666666667
Male,m1,8,7,49.016666666666666
Male,m1,8,8,40.516666666666666
Male,m1,8,9,62.15
Male,m1,8,10,22.883333333333333
Male,m1,8,11,23.95
Male,m1,8,12,0.6666666666666666
Male,m1,8,13,8.316666666666666
Male,m1,8,14,15.933333333333334
Male,m1,8,15,4.9
Male,m1,8,16,3.4833333333333334
Male,m1,8,17,21.25
Male,m1,8,18,0.48333333333333334
Male,m1,8,19,4.75
Male,m1,8,20,10.583333333333334
Male,m1,8,21,9.55
Male,m1,8,22,16.166666666666668
Male,m1,8,23,18.466666666666665
Male,m1,9,0,6.783333333333333
Male,m1,9,1,52.43333333333333
Male,m1,9,2,56.516666666666666
Male,m1,9,3,54.13333333333333
Male,m1,9,4,14.183333333333334
Male,m1,9,5,42.46666666666667
Male,m1,9,6,44.766666666666666
Male,m1,9,7,47.06666666666667
Male,m1,9,8,59.31666666666667
Male,m1,9,9,37.88333333333333
Male,m1,9,10,39.3
Male,m1,9,11,32.43333333333333
Male,m1,9,12,4.6
Male,m1,9,13,12.45
Male,m1,9,14,14.583333333333334
Male,m1,9,15,4.183333333333334
Male,m1,9,16,15.366666666666667
Male,m1,9,17,1.4666666666666666
Male,m1,9,18,2.6166666666666667
Male,m1,9,19,16.616666666666667
Male,m1,9,20,3.75
Male,m1,9,21,22.4
Male,m1,9,22,9.033333333333333
Male,m1,9,23,9.95
Male,m1,10,0,16.033333333333335
Male,m1,10,1,51.55
Male,m1,10,2,45.81666666666667
Male,m1,10,3,41.11666666666667
Male,m1,10,4,8.25
Male,m1,10,5,22.716666666666665
Male,m1,10,6,42.2
Male,m1,10,7,50.583333333333336
Male,m1,10,8,46.6
Male,m1,10,9,48.06666666666667
Male,m1,10,10,11.55
Male,m1,10,11,29.0
Male,m1,10,12,2.4166666666666665
Male,m1,10,13,22.016666666666666
Male,m1,10,14,0.5833333333333334
Male,m1,10,15,6.633333333333334
Male,m1,10,16,16.3
Male,m1,10,17,3.1166666666666667
Male,m1,10,18,0.6666666666666666
Male,m1,10,19,14.966666666666667
Male,m1,10,20,1.0166666666666666
Male,m1,10,21,13.65
Male,m1,10,22,2.9833333333333334
Male,m1,10,23,6.816666666666666
Male,m1,11,0,22.566666666666666
Male,m1,11,1,32.18333333333333
Male,m1,11,2,47.2
Male,m1,11,3,3.566666666666667
Male,m1,11,4,30.95
Male,m1,11,5,48.666666666666664
Male,m1,11,6,43.96666666666667
Male,m1,11,7,40.38333333333333
Male,m1,11,8,52.25
Male,m1,11,9,25.3
Male,m1,11,10,24.0
Male,m1,11,11,21.05
Male,m1,11,12,5.666666666666667
Male,m1,11,13,8.2
Male,m1,11,14,10.116666666666667
Male,m1,11,15,0.4666666666666667
Male,m1,11,16,17.45
Male,m1,11,17,1.3833333333333333
Male,m1,11,18,10.716666666666667
Male,m1,11,19,3.6666666666666665
Male,m1,11,20,7.85
Male,m1,11,21,15.116666666666667
Male,m1,11,22,10.732676519578451
Male,m1,11,23,12.483333333333333
Male,m1,12,0,28.749343186245117
Male,m1,12,1,47.46666666666667
Male,m1,12,2,54.78333333333333
Male,m1,12,3,22.75
Male,m1,12,4,31.783333333333335
Male,m1,12,5,39.083333333333336
Male,m1,12,6,35.86666666666667
Male,m1,12,7,30.15
Male,m1,12,8,38.06666666666667
Male,m1,12,9,45.083333333333336
Male,m1,12,10,7.683333333333334
Male,m1,12,11,32.266666666666666
Male,m1,12,12,1.1333333333333333
Male,m1,12,13,15.216666666666667
Male,m1,12,14,10.383333333333333
Male,m1,12,15,0.8833333333333333
Male,m1,12,16,18.666666666666668
Male,m1,12,17,53.25
Male,m1,12,18,52.8
Male,m1,12,19,51.983333333333334
Male,m1,12,20,48.86666666666667
Male,m1,12,21,17.933333333333334
Male,m1,12,22,7.683333333333334
Male,m1,12,23,10.75
Male,m1,13,0,14.916666666666666
Male,m1,13,1,33.1
Male,m1,13,2,50.78333333333333
Male,m1,13,3,19.6
Male,m1,13,4,2.65
Male,m1,13,5,19.533333333333335
Male,m1,13,6,20.45
Male,m1,13,7,7.666666666666667
Male,m1,13,8,51.38333333333333
Male,m1,13,9,14.283333333333333
Male,m1,13,10,33.13333333333333
Male,m1,13,11,41.6
Male,m1,13,12,6.366666666666666
Male,m1,13,13,3.2333333333333334
Male,m1,13,14,8.533333333333333
Male,m1,13,15,6.1
Male,m1,13,16,21.166666666666668
Male,m1,13,17,4.433333333333334
Male,m1,13,18,1.1333333333333333
Male,m1,13,19,23.333333333333332
Male,m1,13,20,5.566666666666666
Male,m1,13,21,21.683333333333334
Male,m1,13,22,14.266666666666667
Male,m1,13,23,22.766666666666666
Male,m1,14,0,28.366666666666667
Male,m1,14,1,54.983333333333334
Male,m1,14,2,52.333333333333336
Male,m1,14,3,42.96666666666667
Male,m1,14,4,26.233333333333334
Male,m1,14,5,11.316666666666666
Male,m1,14,6,51.45
Male,m1,14,7,52.93333333333333
Male,m1,14,8,23.783333333333335
Male,m1,14,9,31.733333333333334
Male,m1,14,10,13.633333333333333
Male,m1,14,11,32.88333333333333
Male,m1,14,12,0.016666666666666666
Male,m1,14,13,2.5166666666666666
Male,m1,14,14,25.0
Male,m1,14,15,9.783333333333333
Male,m1,14,16,1.95
Male,m1,14,17,7.833333333333333
Male,m1,14,18,1.6666666666666667
Male,m1,14,19,10.116666666666667
Male,m1,14,20,7.433333333333334
Male,m1,14,21,13.9
Male,m1,14,22,15.483333333333333
Male,m1,14,23,10.183333333333334
Male,m10,127,0,25.916666666666668
Male,m10,127,1,56.266666666666666
Male,m10,127,2,54.666666666666664
Male,m10,127,3,32.85
Male,m10,127,4,32.18333333333333
Male,m10,127,5,62.75
Male,m10,127,6,54.3
Male,m10,127,7,50.35
Male,m10,127,8,41.18333333333333
Male,m10,127,9,10.333333333333334
Male,m10,127,10,49.61666666666667
Male,m10,127,11,22.283333333333335
Male,m10,127,12,10.45
Male,m10,127,13,0.3333333333333333
Male,m10,127,14,15.066666666666666
Male,m10,127,15,6.85
Male,m10,127,16,3.2
Male,m10,127,17,17.75
Male,m10,127,18,0.3
Male,m10,127,19,15.25
Male,m10,127,20,1.0166666666666666
Male,m10,127,21,4.183333333333334
Male,m10,127,22,10.45
Male,m10,127,23,18.568279911804623
Male,m10,128,0,24.333333333333332
Male,m10,128,1,58.766666666666666
Male,m10,128,2,59.81666666666667
Male,m10,128,3,62.55
Male,m10,128,4,54.88333333333333
Male,m10,128,5,53.15
Male,m10,128,6,48.15
Male,m10,128,7,55.918279911804625
Male,m10,128,8,25.116666666666667
Male,m10,128,9,31.216666666666665
Male,m10,128,10,11.7
Male,m10,128,11,35.166666666666664
Male,m10,128,12,2.5
Male,m10,128,13,5.666666666666667
Male,m10,128,14,8.633333333333333
Male,m10,128,15,4.083333333333333
Male,m10,128,16,0.3333333333333333
Male,m10,128,17,9.466666666666667
Male,m10,128,18,0.21666666666666667
Male,m10,128,19,16.416666666666668
Male,m10,128,20,1.2
Male,m10,128,21,14.333333333333334
Male,m10,128,22,15.233333333333333
Male,m10,128,23,10.283333333333333
Male,m10,129,0,33.416666666666664
Male,m10,129,1,51.583333333333336
Male,m10,129,2,51.733333333333334
Male,m10,129,3,43.266666666666666
Male,m10,129,4,38.916666666666664
Male,m10,129,5,39.916666666666664
Male,m10,129,6,47.65
Male,m10,129,7,43.06666666666667
Male,m10,129,8,23.666666666666668
Male,m10,129,9,17.85
Male,m10,129,10,37.916666666666664
Male,m10,129,11,20.783333333333335
Male,m10,129,12,20.583333333333332
Male,m10,129,13,0.8333333333333334
Male,m10,129,14,5.416666666666667
Male,m10,129,15,4.033333333333333
Male,m10,129,16,1.6166666666666667
Male,m10,129,17,8.783333333333333
Male,m10,129,18,13.083333333333334
Male,m10,129,19,46.15
Male,m10,129,20,4.15
Male,m10,129,21,21.05
Male,m10,129,22,11.083333333333334
Male,m10,129,23,19.316666666666666
Male,m10,130,0,39.88333333333333
Male,m10,130,1,59.68333333333333
Male,m10,130,2,52.0
Male,m10,130,3,57.88333333333333
Male,m10,130,4,53.766666666666666
Male,m10,130,5,47.63333333333333
Male,m10,130,6,52.266666666666666
Male,m10,130,7,52.083333333333336
Male,m10,130,8,19.516666666666666
Male,m10,130,9,12.966666666666667
Male,m10,130,10,12.116666666666667
Male,m10,130,11,27.733333333333334
Male,m10,130,12,0.8333333333333334
Male,m10,130,13,6.883333333333334
Male,m10,130,14,4.1
Male,m10,130,15,1.4666666666666666
Male,m10,130,16,14.183333333333334
Male,m10,130,17,1.1333333333333333
Male,m10,130,18,3.35
Male,m10,130,19,4.15
Male,m10,130,20,16.666666666666668
Male,m10,130,21,16.5
Male,m10,130,22,16.883333333333333
Male,m10,130,23,8.066666666666666
Male,m10,131,0,33.483333333333334
Male,m10,131,1,62.45
Male,m10,131,2,59.2
Male,m10,131,3,68.68333333333334
Male,m10,131,4,68.5
Male,m10,131,5,69.98333333333333
Male,m10,131,6,69.48494657847128
Male,m10,131,7,74.21827991180461
Male,m10,131,8,42.4
Male,m10,131,9,31.366666666666667
Male,m10,131,10,56.63494657847129
Male,m10,131,11,38.25
Male,m10,131,12,8.783333333333333
Male,m10,131,13,6.566666666666666
Male,m10,131,14,4.7
Male,m10,131,15,4.266666666666667
Male,m10,131,16,3.6166666666666667
Male,m10,131,17,4.933333333333334
Male,m10,131,18,0.7166666666666667
Male,m10,131,19,17.6
Male,m10,131,20,8.033333333333333
Male,m10,131,21,17.034946578471292
Male,m10,131,22,3.0833333333333335
Male,m10,131,23,22.883333333333333
Male,m10,132,0,26.283333333333335
Male,m10,132,1,52.18333333333333
Male,m10,132,2,46.65
Male,m10,132,3,50.06666666666667
Male,m10,132,4,45.2
Male,m10,132,5,54.11666666666667
Male,m10,132,6,51.6
Male,m10,132,7,58.46666666666667
Male,m10,132,8,32.48494657847129
Male,m10,132,9,46.38333333333333
Male,m10,132,10,29.55
Male,m10,132,11,38.833333333333336
Male,m10,132,12,24.418279911804625
Male,m10,132,13,1.7333333333333334
Male,m10,132,14,23.016666666666666
Male,m10,132,15,2.9
Male,m10,132,16,8.766666666666667
Male,m10,132,17,1.95
Male,m10,132,18,2.3666666666666667
Male,m10,132,19,17.233333333333334
Male,m10,132,20,7.8
Male,m10,132,21,10.1
Male,m10,132,22,12.233333333333333
Male,m10,132,23,14.0
Male,m10,133,0,37.36666666666667
Male,m10,133,1,62.05
Male,m10,133,2,64.7
Male,m10,133,3,59.2
Male,m10,133,4,56.416666666666664
Male,m10,133,5,55.333333333333336
Male,m10,133,6,57.4
Male,m10,133,7,58.6
Male,m10,133,8,64.28333333333333
